pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2018036381,1,4,0,,,,,531,0,80,,51,2018,2,53,4,1,2,2,8,0,2,6,1,3,3,1,1,1,6,2,9,0,0,9,9,99,999,99,99,1,187409,675510,1811.88257575758
2018036795,1,4,0,,,,,4613,0,30,,51,2018,11,52,4,1,1,2,2,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,194211,658363,834.255208333333
2018036860,1,3,0,,,,,70,722,331,1199,14,2018,7,77,4,1,6,2,5,1,0,4,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,210402,730892,770.364583333333
2018037150,2,4,0,,,,,1,0,790,,43,2018,7,93,4,5,7,2,10,0,2,4,1,2,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,232309,635347,1537.60138888889
2018037667,1,3,0,,,,,66,722,333,9456,14,2018,8,11,4,5,4,2,2,9,0,5,1,4,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,210501,730936,370.863095238095
2018037853,1,4,0,,,,,3855,0,10,,61,2018,2,63,4,1,6,2,10,0,3,4,1,1,3,1,1,5,9,9,9,0,0,9,9,99,999,99,99,1,200876,623577,261.178571428571
2018038402,1,4,0,,,,,4,0,1690,,12,2018,8,64,4,1,1,2,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,193663,713824,1158.40197368421
2018038587,1,4,0,,,,,804,0,60,,12,2018,9,49,2,1,3,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,234813,755841,169.322916666667
2018038681,1,3,0,,,,,38,0,200,3953,61,2018,7,86,4,5,5,2,1,0,5,5,1,3,3,3,1,1,9,9,9,1,4,2,9,99,999,99,99,1,198708,629383,808.674242424242
2018038697,1,4,0,,,,,44,0,230,,52,2018,12,81,4,5,1,2,8,9,0,0,0,0,5,6,9,9,6,2,9,0,0,9,9,99,999,99,99,1,189268,647635,806.066532258065
2018038894,1,4,0,,,,,4,0,1390,,51,2018,4,68,4,1,7,2,8,0,2,4,1,2,3,1,1,1,6,2,9,0,0,9,9,99,999,99,99,1,189942,684722,718.821052631579
2018038984,1,4,0,,,,,89,0,140,,12,2018,5,88,4,5,3,2,3,0,5,5,1,3,4,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,222643,770069,470.284259259259
2018039491,1,3,0,,,,,40,60,1818,963,34,2018,1,48,4,1,7,2,3,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184017,574474,485.422380952381
2018039820,1,3,0,,,,,431,42,126,4049,52,2018,4,96,1,5,5,2,11,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,179777,651194,2363.19583333333
2018039969,1,4,0,,,,,383,0,0,,38,2018,6,40,4,1,7,2,3,2,0,4,1,3,4,1,1,1,9,9,9,0,0,9,9,99,999,99,99,3,188353,628425,208.341666666667
2018040025,2,4,0,,,,,437,0,60,,43,2018,12,68,4,5,4,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,225934,636743,655.066666666667
2018040049,1,4,0,,,,,40,0,2740,,52,2018,6,65,4,1,2,2,3,0,2,5,0,3,4,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190112,649481,955.589285714286
2018040341,2,4,0,,,,,458,0,30,,43,2018,5,62,4,1,3,2,11,2,0,2,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,233406,638055,44.3958333333333
2018040839,2,3,0,,,,,505,508,645,7183,41,2018,1,57,4,1,1,2,10,2,0,4,1,3,3,1,1,1,2,5,9,0,0,9,9,99,999,99,99,1,236082,666281,409.923611111111
2018041109,1,4,0,,,,,85,0,210,,12,2018,8,1,4,5,2,2,1,9,0,0,0,0,5,6,9,9,9,9,4,0,0,9,9,99,999,99,99,1,228242,758891,1037.55632716049
2018041137,1,4,0,,,,,25,0,1730,,34,2018,6,85,4,5,2,2,3,0,3,3,1,3,3,3,1,1,9,9,7,0,0,9,9,99,999,99,99,1,183747,570841,525.622807017544
2018041152,1,4,0,,,,,672,0,190,,14,2018,7,84,4,5,5,2,5,2,0,4,1,3,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208137,723736,529.148333333333
2018041287,2,4,0,,,,,436,0,10,,43,2018,5,69,4,1,3,2,8,0,2,5,0,3,3,1,1,1,6,2,9,0,0,9,9,99,999,99,99,1,220151,634095,502.882575757576
2018041611,1,4,0,,,,,1,0,540,,61,2018,3,22,4,5,3,2,11,0,2,4,1,2,3,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,216332,633880,2325.74722222222
2018041640,2,4,0,,,,,437,0,40,,43,2018,7,30,4,1,3,2,8,2,0,1,1,3,3,1,1,6,8,2,9,0,0,9,9,99,999,99,99,1,227722,635949,664.575
2018041763,2,4,0,,,,,375,0,220,,43,2018,12,51,4,1,6,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214171,623691,227.317708333333
2018041838,1,4,0,,,,,85,0,310,,12,2018,1,55,4,1,1,2,10,2,0,4,3,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,237193,759238,1043.46836419753
2018041900,1,4,0,,,,,4,0,1080,,20,2018,4,55,4,1,1,2,4,1,0,4,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,181812,656495,1158.40197368421
2018041925,1,4,0,,,,,70,0,569,,12,2018,2,85,4,5,7,2,8,1,0,4,0,3,3,5,2,2,6,2,9,0,0,9,9,99,999,99,99,1,215494,749467,685.498263888889
2018042108,1,4,0,,,,,3965,0,140,,61,2018,7,59,4,1,2,2,5,0,5,2,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,212783,632228,457.475
2018042341,1,4,0,,,,,65,0,130,,12,2018,10,50,4,1,3,2,3,0,2,5,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,201471,708864,874.227355072464
2018042357,1,4,0,,,,,721,0,10,,11,2018,2,37,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,196425,735188,184.072916666667
2018042377,1,4,0,,,,,6,0,1650,,51,2018,6,75,4,1,4,2,3,0,2,8,1,4,3,11,1,1,9,9,9,0,0,9,9,99,999,99,99,1,201346,690412,1739.08333333333
2018042601,1,4,0,,,,,34,0,70,,38,2018,6,69,4,1,6,2,4,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,161227,600061,493.946428571429
2018042666,1,4,0,,,,,410,0,10,,52,2018,10,67,4,1,2,2,2,0,2,4,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,177105,642190,706.097222222222
2018043087,1,4,0,,,,,44,0,380,,20,2018,12,35,4,1,6,2,4,0,2,1,0,5,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180839,659686,510.32123655914
2018043111,1,3,0,,,,,40,0,2890,769,51,2018,9,96,1,5,3,2,2,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191052,664882,964.176428571429
2018043136,2,4,0,,,,,446,0,20,,41,2018,12,2,4,5,1,2,5,3,0,4,1,0,4,3,9,2,9,9,9,0,0,9,9,99,999,99,99,1,202591,647952,894.516666666667
2018043253,1,4,0,,,,,40,0,1840,,34,2018,8,83,4,5,1,2,3,0,2,5,1,3,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,183436,576479,971.990238095238
2018043407,1,4,0,,,,,22,0,120,,11,2018,2,74,4,5,1,2,3,0,2,6,1,5,3,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209762,749877,1847.03472222222
2018043655,1,4,0,,,,,4,0,1230,,20,2018,6,3,4,5,1,2,1,1,0,3,1,3,3,3,1,1,9,9,9,1,2,1,9,99,999,99,99,1,186851,670375,1158.40197368421
2018043783,1,4,0,,,,,77,0,580,,14,2018,1,89,4,5,2,2,5,1,0,4,1,4,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,229742,741335,911.500946969697
2018043951,1,4,0,,,,,264,0,2060,,34,2018,10,86,4,5,1,2,10,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,176633,592362,541.427083333333
2018043971,1,4,0,,,,,6,,940,,38,2018,3,47,4,1,2,2,10,0,2,7,1,3,3,1,1,1,6,1,9,0,0,9,9,99,999,99,99,1,183254,627477,1654.10515873016
2018044012,1,3,0,,,,,40,353,2342,693,38,2018,6,52,4,1,5,2,6,0,3,5,1,3,3,1,1,1,3,1,9,0,0,9,9,99,999,99,99,1,177717,617813,1020.0569047619
2018044324,1,3,0,,,,,5,482,32,481,20,2018,3,62,4,1,3,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,184436,671305,1756.36494252874
2018044545,1,4,0,,,,,293,0,100,,34,2018,2,92,4,5,3,2,5,2,0,4,1,2,4,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,170197,594624,460.333333333333
2018044567,1,4,0,,,,,899,0,150,,12,2018,4,53,4,1,6,2,10,2,0,2,1,3,3,1,1,1,6,2,9,0,0,9,9,99,999,99,99,1,224073,775190,147.065656565657
2018045178,1,4,0,,,,,70,0,270,,14,2018,8,55,4,1,2,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,3,216816,752803,984.350694444444
2018045303,1,3,0,,,,,461,4622,78,2087,20,2018,12,2,4,5,2,2,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,187510,660028,1019.3992248062
2018045443,1,4,0,,,,,4,0,770,,38,2018,3,85,4,5,5,2,2,0,1,5,1,5,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,168509,629730,1199.32894736842
2018045452,1,4,0,,,,,41,0,50,,38,2018,2,80,4,5,3,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,171819,637214,1165.94696969697
2018045494,1,4,0,,,,,722,0,40,,14,2018,8,23,4,5,4,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,211913,732558,723.8125
2018046318,1,4,0,,,,,3,0,2620,,52,2018,3,33,4,1,6,2,3,0,5,5,1,3,4,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191450,635574,451.866561181435
2018046393,1,3,0,,,,,574,581,158,2167,12,2018,4,49,4,1,7,2,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,202300,705543,539.772727272727
2018046722,2,4,0,,,,,60,0,1390,,41,2018,2,93,4,5,2,2,8,9,0,0,0,0,5,6,9,9,8,9,9,0,0,9,9,99,999,99,99,1,224514,672316,750.476525821596
2018046744,1,3,0,,,,,65,0,307,3436,12,2018,5,54,4,1,5,2,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,215704,717442,850.668025362319
2018047108,1,4,0,,,,,34,0,100,,38,2018,3,60,1,1,5,2,9,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,160755,602768,774.21130952381
2018047149,1,4,0,,,,,8721,0,20,,12,2018,3,85,4,5,1,2,9,3,0,4,1,3,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,215926,765657,110.902777777778
2018047168,1,4,0,,,,,4,0,2390,,12,2018,8,94,4,5,3,2,8,3,0,1,1,3,3,3,1,1,8,4,9,0,0,9,9,99,999,99,99,1,209465,766793,1149.90548245614
2018047227,1,4,0,,,,,805,0,170,,12,2018,4,68,4,1,6,2,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,232014,751681,342.52380952381
2018047436,2,4,0,,,,,446,0,20,,41,2018,8,63,4,1,1,2,2,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,202591,647952,894.516666666667
2018047511,1,4,0,,,,,8833,0,0,,12,2018,12,91,4,5,7,2,10,2,0,2,1,1,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,3,221244,768167,62.3958333333333
2018047642,1,4,0,,,,,77,0,580,,14,2018,5,83,4,5,1,2,3,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,229742,741335,928.028409090909
2018047739,1,3,0,,,,,65,77,705,1147,12,2018,9,69,4,1,2,2,2,0,3,5,1,0,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,238531,742270,865.344655797101
2018047819,1,4,0,,,,,3411,0,0,,38,2018,11,65,4,1,2,2,1,0,3,5,1,3,3,1,1,1,9,9,9,1,3,2,9,99,999,99,99,3,157235,613050,110.116666666667
2018047959,1,3,0,,,,,40,0,2890,769,51,2018,12,58,4,1,6,2,2,0,3,2,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191052,664882,671.090476190476
2018047989,1,4,0,,,,,34,0,160,,38,2018,8,71,4,1,3,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,159851,608465,713.369047619048
2018048066,1,4,0,,,,,899,0,110,,12,2018,3,63,4,1,4,2,2,3,0,2,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,221220,773929,177.126262626263
2018048260,1,4,0,,,,,90,0,3780,,14,2018,11,78,4,5,5,2,10,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,247886,711804,388.642857142857
2018048373,1,3,0,,,,,471,0,35,9175,51,2018,12,3,4,5,3,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,186942,664034,1325.8046875
2018048521,1,4,0,,,,,3855,0,60,,61,2018,8,90,4,5,7,2,1,0,2,3,1,2,3,3,1,1,9,9,9,3,3,2,9,99,999,99,99,1,200318,628241,104.979166666667
2018048875,1,4,0,,,,,4,0,1950,,11,2018,7,92,4,5,7,2,8,2,0,3,1,2,3,5,1,1,8,4,9,0,0,9,9,99,999,99,99,1,196965,739278,718.821052631579
2018048989,1,4,0,,,,,4,0,1210,,20,2018,10,53,4,1,3,2,8,9,0,0,0,0,5,11,9,9,8,9,9,0,0,9,9,99,999,99,99,1,186006,668604,1149.90548245614
2018049255,1,4,0,,,,,71,0,250,,14,2018,11,83,4,5,3,2,5,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,233240,718531,481.484848484848
2018049397,1,4,0,,,,,4,0,1220,,20,2018,5,8,4,5,3,2,3,0,2,5,1,4,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,186195,669528,1149.90548245614
2018049519,1,4,0,,,,,4,0,2270,,12,2018,5,40,4,1,3,2,6,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209155,755177,1149.90548245614
2018049614,1,4,0,,,,,20,,149,,20,2018,7,72,4,1,4,2,4,1,0,5,1,5,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180197,663413,3943.83680555556
2018050051,1,4,0,,,,,7266,0,10,,14,2018,2,90,4,5,4,2,9,2,0,4,1,4,3,5,1,1,1,5,9,0,0,9,9,99,999,99,99,1,236497,730580,287.194444444444
2018050286,1,4,0,,,,,40,0,2660,,52,2018,4,38,4,1,2,2,1,1,0,1,1,5,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184922,644567,955.589285714286
2018050311,1,4,0,,,,,353,0,40,,38,2018,3,40,4,1,3,2,18,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180994,615741,125.583333333333
2018050416,1,4,0,,,,,40,0,2530,,52,2018,2,73,4,5,1,2,2,0,2,4,1,5,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,177723,634157,971.990238095238
2018050537,1,4,0,,,,,2,0,350,,51,2018,3,63,4,1,6,2,4,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184728,684509,1601.39583333333
2018050574,1,4,0,,,,,38,0,40,,61,2018,12,33,4,1,2,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,192728,616632,778.724747474747
2018050942,1,4,0,,,,,3,0,2580,,52,2018,4,92,3,5,1,2,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,187636,635276,755.811708860759
2018050965,1,4,0,,,,,431,0,290,,52,2018,6,3,4,5,4,2,8,0,2,7,1,5,5,3,1,1,6,2,9,0,0,9,9,99,999,99,99,1,194193,645269,2289.74583333333
2018051226,1,4,0,,,,,35,0,130,,38,2018,11,68,4,5,2,2,2,0,1,5,1,3,3,10,1,1,9,9,9,0,0,9,9,99,999,99,99,1,174681,616814,493.627252252252
2018051320,2,4,0,,,,,5,0,200,,41,2018,9,30,3,1,6,2,1,0,2,4,1,4,4,1,1,1,9,9,4,8,0,9,9,99,999,99,99,1,200229,668197,1314.64942528736
2018051582,1,4,0,,,,,25,0,1120,,34,2018,2,23,4,5,6,2,10,0,2,5,1,3,3,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,226014,546014,309.272660818713
2018052022,1,4,0,,,,,465,0,20,,51,2018,6,60,4,1,6,2,8,2,0,4,1,3,3,1,1,1,6,2,9,0,0,9,9,99,999,99,99,1,197608,660388,252.041666666667
2018052050,1,4,0,,,,,20,0,200,,20,2018,4,55,2,1,4,2,4,1,0,5,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,181875,668112,3943.83680555556
2018052269,1,4,0,,,,,768,0,10,,12,2018,2,59,4,1,1,2,5,2,0,4,3,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,251546,736553,598.479166666667
2018052274,1,4,0,,,,,31,0,700,,34,2018,11,66,4,1,5,2,5,2,0,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,232765,561756,496.049242424242
2018052295,1,3,0,,,,,4,5,1228,323,20,2018,3,86,4,5,5,2,2,0,2,6,1,3,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,186556,670189,1199.32894736842
2018052832,1,4,0,,,,,2,0,260,,20,2018,2,93,4,5,5,2,3,1,0,4,1,3,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182820,675886,1978.44010416667
2018052967,1,4,0,,,,,60,0,2030,,14,2018,6,30,4,1,6,2,5,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,230097,717933,543.656103286385
2018053539,1,4,0,,,,,3877,0,50,,61,2018,5,77,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,213110,628610,158.597222222222
2018053745,1,4,0,,,,,25,0,1900,,34,2018,6,11,4,5,4,2,19,1,0,5,1,3,3,4,1,1,9,9,9,0,0,9,9,99,999,99,99,1,172668,578470,507.849415204678
2018053779,1,4,0,,,,,6,0,1450,,51,2018,2,83,4,5,1,2,9,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,196251,671749,1682.15079365079
2018053805,1,4,0,,,,,5,0,150,,51,2018,6,40,4,1,5,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,195672,668833,1834.31752873563
2018053807,1,3,0,,,,,35,6,220,4179,38,2018,7,53,4,1,3,2,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182323,612012,491.707207207207
2018054234,1,4,0,,,,,6,0,500,,51,2018,6,65,4,1,3,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,183474,586781,1672.63392857143
2018054314,2,4,0,,,,,1,0,730,,43,2018,9,47,3,1,5,2,10,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,227494,632405,2378.85
2018054398,1,4,0,,,,,1,0,510,,61,2018,12,45,4,1,2,2,4,0,2,4,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,213638,634047,2285.70972222222
2018054409,1,4,0,,,,,672,0,240,,11,2018,8,92,4,5,6,2,5,2,0,3,1,2,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,205712,727581,441.496666666667
2018054439,1,3,0,,,,,60,40,43,963,34,2018,10,95,4,5,5,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,184017,574474,761.132629107981
2018054831,1,4,0,,,,,20,0,180,,20,2018,5,69,4,1,3,2,4,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,181327,666213,3942.046875
2018054891,1,4,0,,,,,42,0,900,,52,2018,2,33,4,1,4,2,2,2,0,1,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,175248,640476,1023.8125
2018055761,1,4,0,,,,,453,0,40,,51,2018,10,5,4,5,2,2,13,3,0,1,1,2,3,3,1,1,9,9,7,0,0,9,9,99,999,99,99,1,195033,654522,759.375
2018055808,1,4,0,,,,,4,0,1050,,52,2018,3,40,4,1,1,2,8,0,2,5,1,4,3,1,1,1,6,2,9,0,0,9,9,99,999,99,99,1,180525,653903,1158.40197368421
2018055869,1,4,0,,,,,6,0,1880,,12,2018,11,93,4,5,4,2,3,0,2,7,1,4,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,202781,712346,1739.08333333333
2018056306,1,4,0,,,,,75,0,130,,14,2018,6,96,4,5,4,2,8,0,2,2,1,3,3,3,1,1,8,1,9,0,0,9,9,99,999,99,99,1,229808,734542,1008.78040540541
2018056449,1,3,0,,,,,34,0,102,3710,38,2018,1,96,4,5,4,2,2,0,3,5,1,3,3,3,2,2,9,9,9,0,0,9,9,99,999,99,99,1,160738,602880,737.928571428571
2018056469,1,4,0,,,,,77,0,580,,14,2018,3,41,4,1,4,2,2,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,229742,741335,914.220643939394
2018056850,1,3,0,,,,,40,4623,2859,761,51,2018,9,45,3,1,5,2,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191217,661621,1020.0569047619
2018056899,1,4,0,,,,,471,0,50,,51,2018,7,76,4,1,3,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,189657,664094,1325.8046875
2018057109,1,4,0,,,,,6531,0,10,,12,2018,10,65,4,1,2,2,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,192587,715774,398.633333333333
2018057300,1,4,0,,,,,79,0,210,,14,2018,4,4,4,5,7,2,5,2,0,4,1,3,5,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224629,738608,713.503787878788
2018057482,1,3,0,,,,,5,40,105,4021,51,2018,12,91,4,5,3,2,2,0,3,4,1,5,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191061,669820,1756.36494252874
2018057619,1,3,0,,,,,716,717,32,2273,14,2018,10,31,4,1,1,2,2,3,0,4,1,0,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,237667,720505,392.238636363636
2018057766,2,4,0,,,,,60,0,550,,43,2018,12,92,4,5,1,2,2,0,3,4,0,4,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,212789,606310,753.712441314554
2018057841,1,4,0,,,,,805,0,120,,12,2018,3,54,4,1,1,2,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,2,9,99,999,99,99,1,227773,751983,447.702380952381
2018058073,1,4,0,,,,,4,0,1300,,51,2018,7,14,4,5,4,2,10,0,2,4,1,2,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,189652,676063,1159.22171052632
2018058103,1,4,0,,,,,2,0,280,,20,2018,6,81,4,5,3,2,2,3,0,5,1,4,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182992,677810,1849.62760416667
2018058302,1,4,0,,,,,3631,0,10,,38,2018,7,62,4,1,7,2,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,165267,626763,88.9583333333333
2018058668,1,3,0,,,,,4,0,2200,3756,11,2018,1,68,4,1,6,2,4,0,2,3,1,5,3,1,2,2,9,9,9,0,0,9,9,99,999,99,99,1,207933,748463,905.887280701754
2018058903,1,4,0,,,,,7513,0,100,,14,2018,3,57,4,1,4,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,215808,737322,421.0625
2018058954,1,3,0,,,,,70,0,592,1215,12,2018,11,15,4,5,4,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,216153,751529,979.119212962963
2018059017,1,3,0,,,,,40,471,2891,10067,51,2018,12,72,4,5,1,2,1,0,2,3,1,4,3,3,1,1,9,9,9,1,4,2,9,99,999,99,99,1,190991,663751,971.990238095238
2018059211,1,4,0,,,,,854,0,130,,12,2018,1,46,4,1,1,2,10,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,227577,763302,373.416666666667
2018059377,1,4,0,,,,,75,0,460,,11,2018,11,53,4,1,1,2,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,210162,736422,1028.16103603604
2018059734,1,4,0,,,,,6,0,1100,,52,2018,1,41,4,1,5,2,13,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,188249,641989,1799.875
2018060264,1,4,0,,,,,444,0,200,,51,2018,6,93,4,5,6,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,194704,666482,609.254261363636
2018060781,1,4,0,,,,,669,0,30,,14,2018,3,24,4,5,6,2,9,3,0,4,1,3,3,10,1,1,2,2,9,0,0,9,9,99,999,99,99,1,241287,714032,199.695512820513
2018060794,1,4,0,,,,,20,0,140,,20,2018,2,96,2,5,4,2,3,0,2,3,1,5,4,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179890,662576,3943.83680555556
2018060888,1,4,0,,,,,4,0,1190,,20,2018,5,78,4,5,5,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,1,185604,666671,1199.32894736842
2018061322,1,3,0,,,,,1,3,336,17,61,2018,3,27,4,1,6,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,198866,638477,1818.63055555556
2018061610,1,3,0,,,,,2357,0,63,1807,34,2018,4,50,4,1,3,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,9,99,999,99,99,1,173247,572543,245.333333333333
2018061696,1,3,0,,,,,402,0,56,4041,51,2018,10,61,4,1,6,2,2,0,3,1,1,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,189853,675890,665.923913043478
2018061951,2,4,0,,,,,466,,28,,43,2018,7,82,4,5,2,2,5,2,0,4,1,4,3,3,1,1,9,9,9,0,0,9,9,99,999,99,99,1,222070,647367,1011.91666666667
2018062418,1,4,0,,,,,1,0,130,,52,2018,11,88,4,5,6,2,8,0,2,7,1,5,4,3,1,1,6,2,9,0,0,9,9,99,999,99,99,1,189945,654696,1818.63055555556
