pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2014047584,1,1,2,5000,1555,,27,,,,,,20,2014,12,63,4,1,3,3,4,0,2,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179442,663482
2014047610,1,1,2,7400,533,,9,,,,,,51,2014,9,55,4,1,5,3,1,3,0,1,1,3,3,1,1,1,9,9,7,0,0,9,4,41,411,0,13,1,187013,691830
2014047613,1,1,2,6200,133,,9999,,,,,,20,2014,11,82,4,5,3,3,2,3,0,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,3,177300,659973
2014047619,1,1,1,5000,1554,1514,,120624,,,,,20,2014,11,60,4,1,3,3,1,3,0,1,1,4,3,1,1,1,9,9,9,8,0,9,5,51,511,0,13,1,179849,663319
2014047634,1,1,2,8700,0,,9999,,,,,,51,2014,5,75,4,1,6,3,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,0,15,2,187931,676965
2014047644,1,1,3,0,,,,,40,0,2687,735,52,2014,12,30,4,1,1,3,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,186681,646725
2014047653,1,1,1,5000,1235,1101,,100557,,,,,20,2014,6,73,4,1,7,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178651,663248
2014047661,1,1,2,1309,9998,,9999,,,,,,51,2014,5,67,4,1,6,1,2,3,0,1,1,4,4,1,1,1,9,9,9,0,0,9,4,42,422,0,16,2,196054,662010
2014047663,1,1,2,1290,0,,9999,,,,,,51,2014,6,53,4,1,3,3,2,2,0,3,1,3,3,1,1,1,9,9,9,0,0,9,4,41,412,99,28,2,203528,696919
2014047674,1,1,2,6600,934,,8,,,,,,20,2014,10,69,2,1,4,2,5,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,177586,656672
2014047675,1,1,4,0,,,,,41,0,22,,38,2014,12,59,4,1,3,3,10,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,6,61,613,99,99,1,169276,637364
2014047684,1,1,4,0,,,,,483,0,30,,51,2014,11,67,4,5,5,3,3,0,3,5,1,3,3,6,1,1,9,9,9,0,0,9,4,22,422,99,99,1,193629,667513
2014047696,1,1,1,7100,818,390,,8500001,,,,,38,2014,9,85,4,5,1,3,1,0,1,1,1,3,3,3,1,1,9,9,9,3,3,2,6,61,614,0,14,1,159604,621222
2014047712,1,1,4,0,,,,,554,0,60,,51,2014,5,61,4,1,1,3,2,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,193831,680431
2014047714,1,1,2,5000,1971,,9999,,,,,,20,2014,6,85,4,5,1,3,18,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,177228,661827
2014047731,1,1,1,6100,830,834,,9750043,,,,,20,2014,8,1,4,5,2,3,2,0,3,1,1,2,3,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184473,665067
2014047751,1,1,1,9400,140,187,,7550041,,,,,20,2014,5,31,4,1,5,3,3,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,16,1,188886,659729
2014047764,1,1,1,4000,859,858,,170525,,,,,11,2014,12,69,4,5,1,3,2,2,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200127,746399
2014047773,1,1,2,7400,360,,10,,,,,,51,2014,8,69,4,1,7,3,18,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,41,411,0,13,1,185275,687059
2014047818,1,1,4,0,,,,,22,0,100,,11,2014,10,84,4,5,1,3,1,0,2,6,1,4,3,3,2,2,9,9,9,4,9,9,3,31,311,99,99,1,209222,747991
2014047842,1,1,2,6200,403,,9999,,,,,,20,2014,10,50,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,3,176619,658425
2014047852,1,1,2,9500,233,,60,,,,,,11,2014,10,85,3,5,1,3,1,0,3,1,1,2,3,3,1,1,9,9,9,3,3,2,3,31,311,0,16,1,209035,749793
2014047856,1,1,2,6600,706,,39,,,,,,20,2014,10,73,4,1,2,3,1,1,0,1,1,0,5,1,1,1,9,9,7,0,0,9,5,51,513,0,14,1,179021,659045
2014047864,1,1,1,7100,435,470,,520003,,,,,38,2014,7,69,4,1,3,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,160800,619013
2014047870,1,1,3,0,,,,,25,2544,2020,515,34,2014,6,85,4,5,5,3,2,0,4,5,1,2,3,3,1,1,9,9,9,0,0,9,6,62,621,99,99,1,164937,585284
2014047898,1,2,4,0,,,,,90,0,3405,,41,2014,9,33,4,1,7,1,5,3,0,4,1,0,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,251583,678439
2014047908,1,1,1,7800,104,105,,100002,,,,,11,2014,5,1,4,5,1,3,5,2,0,1,1,3,3,6,1,1,9,9,9,0,0,9,3,32,324,99,16,1,197473,709651
2014047930,1,1,2,7300,940,,31,,,,,,14,2014,10,63,4,1,3,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,2,23,237,0,25,3,228603,735342
2014047934,1,1,2,1296,0,,9999,,,,,,12,2014,5,86,4,5,7,2,1,3,0,1,1,2,3,3,1,1,9,9,9,2,9,9,2,24,243,99,28,2,228896,763842
2014047943,1,1,4,0,,,,,3866,0,40,,61,2014,12,60,4,1,2,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99,99,1,202726,627757
2014047949,1,1,2,494,0,,9999,,,,,,11,2014,8,91,4,5,6,3,8,3,0,1,1,3,3,3,1,1,8,1,9,0,0,9,3,31,311,99,27,2,205067,733243
2014047950,1,1,4,0,,,,,31,0,94,,34,2014,10,55,2,1,4,3,2,2,0,3,1,2,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,3,213282,573709
2014047961,1,1,1,4000,210,242,,30131,,,,,11,2014,9,87,4,5,3,3,2,3,0,1,1,2,3,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,205428,747125
2014047983,1,1,2,5000,461,,9999,,,,,,20,2014,10,71,4,1,2,3,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,3,178369,665671
2014047985,1,1,4,0,,,,,805,0,190,,12,2014,7,88,4,5,7,3,5,3,0,4,1,3,3,4,1,1,9,9,9,0,0,9,2,24,241,99,99,1,233907,751732
2014047986,1,1,2,5000,738,,27,,,,,,20,2014,8,1,4,5,5,2,12,2,0,1,1,2,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178707,664328
2014048004,1,1,2,8600,903,,233,,,,,,20,2014,10,94,4,5,5,3,1,3,0,1,1,2,3,3,1,1,9,9,9,3,3,2,5,51,512,0,14,1,182905,664109
2014048007,1,1,1,8400,403,437,,9230007,,,,,52,2014,11,1,4,5,4,3,1,2,0,1,1,2,3,6,1,1,9,9,9,2,1,2,4,44,441,0,14,1,182363,644394
2014048025,1,1,3,0,,,,,4,6531,1706,375,11,2014,5,59,4,1,4,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99,99,1,193559,715570
2014048031,1,1,2,2630,112,,4,,,,,,38,2014,7,59,4,1,2,2,4,0,3,1,1,2,4,1,1,1,3,2,9,0,0,9,6,61,612,0,15,1,178630,612627
2014048032,1,2,2,3570,303,,26,,,,,,41,2014,6,45,4,1,6,3,19,2,0,1,1,0,3,1,1,1,9,9,9,0,0,9,7,77,777,0,17,1,216448,667797
2014048033,1,1,1,6600,721,712,,8230052,,,,,20,2014,8,76,4,1,1,3,2,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178360,658646
2014048034,1,1,2,8600,205,,69,,,,,,20,2014,10,90,1,5,5,2,8,0,2,1,1,3,3,3,1,1,2,1,9,0,0,9,5,51,512,0,14,1,182406,666000
2014048068,1,1,2,4000,0,,9999,,,,,,11,2014,6,53,4,1,4,2,15,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,2,201127,745458
2014048069,1,1,4,0,,,,,57,0,12,,51,2014,11,71,4,5,4,2,8,0,2,4,1,3,3,3,1,1,6,1,9,0,0,9,4,41,411,99,99,1,188763,692273
2014048087,1,1,2,8400,260,,9999,,,,,,52,2014,8,61,4,1,1,3,11,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,44,441,0,14,3,180158,644475
2014048093,1,1,1,6400,401,402,,60005,,,,,20,2014,12,85,4,5,5,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,15,1,185031,674710
2014048096,1,1,4,0,,,,,,,,,52,2014,6,1,4,5,3,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,9,99,999,99,99,9,,
2014048102,1,1,2,3000,450,,9999,,,,,,61,2014,12,39,4,1,2,3,8,1,0,1,1,2,3,1,1,1,8,9,9,0,0,9,1,11,111,0,12,3,221132,631863
2014048109,1,1,1,5000,1104,1267,,11770552,,,,,20,2014,7,64,4,1,4,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178933,663609
2014048112,1,1,2,654,0,,9999,,,,,,11,2014,11,71,4,5,5,3,3,0,1,1,1,2,3,4,2,2,9,9,9,0,0,9,3,32,323,99,27,2,205073,712383
2014048115,1,1,2,6100,115,,9999,,,,,,20,2014,11,75,4,5,2,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,512,0,14,3,185028,667555
2014048120,1,1,2,4000,0,,9999,,,,,,11,2014,9,45,2,1,4,3,4,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,3,31,311,0,13,2,201127,745458
2014048126,1,1,3,0,,,,,461,0,82,2089,20,2014,10,85,4,5,3,2,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,187917,660095
2014048128,1,1,3,0,,,,,3,,,,38,2014,6,61,4,1,5,3,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,1,12,112,99,99,3,184426,633961
2014048137,1,1,1,5000,1110,1103,,10860517,,,,,20,2014,8,69,4,1,1,3,1,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179185,663963
2014048138,1,1,1,9000,953,826,,140063,,,,,34,2014,9,93,4,5,5,3,2,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179449,572552
2014048145,1,1,4,0,,,,,40,0,2890,,51,2014,6,47,4,1,7,3,5,3,0,2,1,3,3,11,1,1,9,9,9,0,0,9,4,42,422,99,99,1,190987,663682
2014048149,1,1,1,5000,914,1011,,9980413,,,,,20,2014,5,81,4,5,5,3,2,1,0,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180829,666513
2014048154,1,1,2,7300,366,,9999,,,,,,14,2014,8,90,4,5,1,3,1,3,0,1,1,3,4,3,1,1,9,9,9,0,0,9,2,23,237,0,25,3,228029,734731
2014048162,1,1,3,0,,,,,781,79,83,1373,11,2014,7,43,4,1,2,3,2,3,0,2,1,1,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,212775,747511
2014048177,1,1,1,8400,435,710,,8140011,,,,,52,2014,8,35,4,1,4,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181695,644245
2014048178,1,1,4,0,,,,,780,0,5,,11,2014,12,46,4,1,6,3,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,3,11,311,99,99,1,209867,741955
2014048186,1,1,1,5000,618,633,,8160338,,,,,20,2014,6,57,4,1,7,3,3,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178563,664842
2014048199,1,1,1,7200,132,133,,480003,,,,,52,2014,6,67,4,1,5,3,2,3,0,1,1,2,1,1,1,1,9,9,9,0,0,9,4,44,442,0,16,1,181755,648086
2014048208,1,1,2,2730,0,,9999,,,,,,51,2014,10,64,1,1,7,2,5,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200789,685696
2014048215,1,1,2,6600,401,,9999,,,,,,20,2014,9,49,4,1,2,3,1,9,0,0,0,0,5,11,9,9,9,9,9,3,3,1,5,51,513,0,14,3,179171,658904
2014048236,1,1,4,0,,,,,92,0,140,,14,2014,7,37,4,1,3,3,9,2,0,4,0,4,3,1,1,1,9,9,9,0,0,9,2,21,221,99,99,1,260712,745456
2014048248,1,1,3,0,,,,,4,899,2484,475,12,2014,10,43,3,1,7,3,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,45,245,99,99,1,211155,775538
2014048252,1,1,2,4000,546,,9999,,,,,,11,2014,7,49,4,1,5,3,18,2,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,3,198207,748722
2014048316,1,1,2,5000,1620,,9999,,,,,,20,2014,9,53,4,1,2,3,1,2,0,1,3,3,3,1,1,1,9,9,7,0,0,9,5,51,511,0,13,3,177440,662539
2014048341,1,1,3,0,,,,,411,410,10,1945,52,2014,8,65,4,1,7,3,2,0,3,2,1,5,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,178981,644035
2014048344,1,1,2,2100,434,,9999,,,,,,11,2014,5,59,1,1,3,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,3,31,311,0,16,3,197524,741231
2014048349,1,1,2,1061,315,,7,,,,,,14,2014,10,52,4,1,6,3,1,2,0,1,1,3,3,1,1,1,9,9,9,4,3,2,2,23,237,0,16,1,231750,737080
2014048353,1,1,1,8300,312,,,,,,,,52,2014,11,50,4,1,5,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,44,442,0,13,3,181489,652599
2014048360,1,1,2,2500,202,,19,,,,,,11,2014,5,32,4,1,5,3,1,0,3,1,1,2,3,1,2,2,9,9,9,3,3,2,3,31,311,0,16,1,204010,741917
2014048364,1,1,2,8500,416,,9999,,,,,,52,2014,7,76,4,1,3,2,1,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,43,432,0,15,3,186586,649175
2014048369,1,1,3,0,,,,,44,4,353,311,20,2014,10,91,4,5,5,3,5,0,2,3,1,0,3,3,1,1,9,9,9,0,0,9,5,53,513,99,99,1,182603,657534
2014048389,1,1,1,4000,321,1032,,99999999,,,,,11,2014,5,58,4,1,3,3,2,3,0,1,1,3,3,11,1,1,9,9,9,0,0,9,3,31,311,0,13,3,200647,746193
2014048391,1,1,2,6500,713,,9999,,,,,,11,2014,7,65,4,1,4,3,1,0,2,1,1,3,3,1,1,1,9,9,9,3,3,1,3,32,324,0,15,3,192441,704322
2014048413,1,2,2,3720,116,,9999,,,,,,41,2014,9,45,4,1,2,3,11,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,72,18,3,202674,669586
2014048418,1,1,2,8600,0,,9999,,,,,,20,2014,7,44,4,1,5,2,1,3,0,1,1,2,3,1,1,1,9,9,9,1,2,1,5,51,512,0,14,2,183534,664029
2014048423,1,1,2,2720,0,,9999,,,,,,51,2014,8,57,4,1,5,3,4,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,4,41,412,0,26,2,195837,682257
2014048430,1,1,2,1161,0,,9999,,,,,,34,2014,5,47,4,1,6,2,1,3,0,1,1,1,4,1,1,1,9,9,9,2,2,2,6,62,623,0,25,2,176626,588878
2014048452,1,1,2,4000,210,,9999,,,,,,11,2014,10,4,4,5,1,3,4,2,0,1,1,1,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,3,205484,747085
2014048455,1,1,2,7200,134,,9999,,,,,,52,2014,7,49,4,1,2,3,1,0,3,1,1,2,3,1,1,1,9,9,9,3,3,2,4,44,442,0,16,3,181218,648015
2014048456,1,1,2,8800,0,,9999,,,,,,12,2014,11,81,4,5,4,3,5,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,2,24,241,0,26,2,216414,745705
2014048490,1,1,1,466,130,102,,9610052,,,,,52,2014,10,33,3,1,1,3,1,0,3,1,1,5,3,1,1,1,9,9,9,3,3,1,4,43,432,99,18,1,183769,656745
2014048531,1,1,1,9600,161,290,,15660009,,,,,11,2014,8,29,4,1,7,3,8,1,0,2,1,3,3,1,1,1,2,1,9,0,0,9,3,31,311,0,16,1,207214,750224
2014048533,1,1,3,0,,,,,316,,,,34,2014,9,38,4,1,3,2,2,3,0,4,3,2,2,1,1,1,9,9,9,0,0,9,6,23,623,99,99,3,203302,582530
2014048544,1,1,1,2660,158,110,,7720002,,,,,52,2014,7,1,4,5,7,3,1,0,2,1,1,2,3,3,1,1,9,9,9,3,3,1,4,44,441,0,16,1,175592,642207
2014048549,1,1,3,0,,,,,35,232,56,565,38,2014,6,73,1,1,4,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,168029,618051
2014048552,1,1,1,9000,925,923,,8610022,,,,,34,2014,8,85,4,5,2,3,2,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179780,572088
2014048554,1,1,1,7900,136,118,,8310012,,,,,51,2014,6,40,4,1,3,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,422,0,13,1,188962,667223
2014048583,1,1,2,8600,6590,,2,,,,,,20,2014,7,65,4,1,3,3,2,3,0,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,512,0,14,2,183534,664029
2014048584,1,1,2,2650,206,,9999,,,,,,20,2014,10,33,4,1,1,3,1,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,16,3,184692,672646
2014048610,1,1,1,7600,205,403,,190005,,,,,12,2014,10,76,4,5,4,3,1,0,2,1,1,2,3,3,1,1,9,9,9,3,3,1,2,24,246,0,16,1,207804,759279
2014048619,1,1,4,0,,,,,6535,0,10,,11,2014,6,61,4,1,1,3,5,2,0,2,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,211259,712555
2014048621,1,1,4,0,,,,,89,0,130,,12,2014,9,8,4,5,2,1,10,0,2,4,1,3,3,5,1,1,8,2,9,0,0,9,2,43,243,99,99,1,221664,769987
2014048624,1,1,2,2650,222,,9999,,,,,,20,2014,7,83,4,5,1,2,11,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,16,3,185010,671944
2014048630,1,1,1,8600,1210,903,,7350213,,,,,20,2014,6,87,4,5,1,2,5,3,0,1,1,3,1,3,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183070,664938
2014048638,1,1,3,0,,,,,412,0,151,1973,52,2014,11,95,4,5,2,2,5,0,3,5,0,4,3,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,183679,656804
2014048642,1,1,2,1061,181,,52,,,,,,14,2014,8,67,4,1,5,3,1,3,0,1,1,4,3,1,1,1,9,9,9,3,3,2,2,23,237,0,16,1,229296,733512
2014048689,1,1,4,0,,,,,869,0,140,,12,2014,9,73,4,1,7,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,93,293,99,99,1,271033,755350
2014048690,1,1,2,6600,795,,29,,,,,,20,2014,9,32,4,1,5,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,513,0,14,1,178519,656298
2014048692,1,1,2,6600,950,,18,,,,,,20,2014,6,75,4,1,1,3,1,1,0,1,1,1,3,11,1,1,9,9,9,2,2,1,5,51,513,0,14,1,180048,657060
2014048714,1,1,4,0,,,,,1,0,100,,52,2014,7,57,4,1,1,3,5,2,0,1,1,2,4,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,187563,655439
2014048724,1,1,4,0,,,,,41,0,20,,38,2014,11,71,4,5,1,3,3,0,3,4,1,3,3,6,1,1,9,9,9,0,0,9,6,61,613,99,99,1,169080,637382
2014048727,1,1,3,0,,,,,4,0,2382,3660,12,2014,9,5,4,5,7,3,2,3,0,1,1,4,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,209277,766003
2014048750,1,1,4,0,,,,,406,0,1756,,34,2014,11,43,4,1,5,3,2,3,0,5,1,3,2,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,181116,568646
2014048760,1,2,3,0,,,,,446,4460,182,7182,41,2014,6,69,4,1,6,3,2,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,203982,660527
2014048763,1,1,1,5000,2465,2309,,14900823,,,,,20,2014,8,1,4,5,3,2,2,1,0,1,1,0,3,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179716,661605
2014048804,1,1,2,481,0,,9999,,,,,,14,2014,11,65,4,1,5,3,2,3,0,1,1,3,3,1,2,1,9,9,9,0,0,9,2,22,222,99,26,2,238897,754717
2014048818,1,1,4,0,,,,,65,0,270,,11,2014,5,49,4,1,5,3,4,0,3,2,1,2,3,1,1,1,9,9,9,0,0,9,3,32,323,99,99,1,213575,714855
2014048830,1,1,2,7400,418,,100,,,,,,51,2014,6,47,4,1,1,3,2,0,3,1,1,4,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,187523,692451
2014048838,1,1,1,9600,161,164,,12350008,,,,,11,2014,7,74,4,1,6,3,2,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206583,749315
2014048849,1,1,2,4025,0,,9999,,,,,,12,2014,7,74,4,1,3,3,18,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,29,293,71,31,2,265613,770619
2014048861,1,1,1,7100,440,475,,350003,,,,,38,2014,9,75,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161084,619484
2014048883,1,1,1,4000,602,768,,14730412,,,,,11,2014,8,37,4,1,3,3,5,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200966,741672
2014048887,1,1,2,6500,434,,9999,,,,,,11,2014,5,63,4,1,3,3,3,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,3,32,324,0,15,3,189233,705078
2014048899,1,1,1,3000,1121,,,,,,,,61,2014,10,7,4,5,4,3,2,0,3,2,1,3,4,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,218016,630940
2014048912,1,1,2,3000,108,,9999,,,,,,61,2014,12,47,4,1,5,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,2,220936,632247
2014048934,1,1,1,6200,401,128,,8660013,,,,,20,2014,8,1,4,5,1,3,1,3,0,1,1,4,3,6,1,1,9,9,9,3,1,2,5,51,513,0,14,1,176956,659084
2014048948,1,1,4,0,,,,,334,0,260,,38,2014,12,65,4,1,4,3,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,14,614,99,99,1,172851,598294
2014048956,1,1,1,1274,105,103,,2,,,,,14,2014,11,84,4,5,7,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,23,232,8,19,1,231561,715008
2014048965,1,1,1,7400,973,995,,9940053,,,,,51,2014,10,94,2,5,4,3,4,0,1,1,1,4,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186082,687639
2014048966,1,1,2,7400,210,,9999,,,,,,51,2014,10,75,4,5,3,3,4,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187239,694460
2014048997,1,1,1,9100,412,416,,500006,,,,,12,2014,7,47,4,1,4,3,1,0,2,1,1,3,3,1,1,1,9,9,9,3,4,1,2,24,245,0,15,1,208916,767993
2014048999,1,1,2,6200,612,,9999,,,,,,20,2014,7,67,4,1,7,3,4,0,3,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,3,176889,656996
2014049010,1,1,4,0,,,,,4,0,650,,38,2014,8,25,4,5,7,2,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,614,99,99,1,162765,619662
2014049028,1,1,2,6400,106,,58,,,,,,20,2014,12,31,4,1,3,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,15,1,186836,674832
2014049042,1,1,2,638,0,,9999,,,,,,51,2014,10,33,4,1,3,3,1,3,0,1,1,2,4,1,1,1,9,9,9,1,2,2,4,41,412,0,26,2,198047,688325
2014049045,1,1,2,1200,1506,,11,,,,,,52,2014,3,61,4,1,6,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,4,43,431,0,15,3,196806,644065
2014049050,1,1,2,7900,1011,,9999,,,,,,51,2014,11,82,4,5,4,3,1,3,0,1,1,3,3,3,1,1,9,9,9,3,3,9,4,42,422,0,13,3,188302,666847
2014049069,1,1,2,6500,422,,9999,,,,,,11,2014,8,76,4,1,2,3,15,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,0,15,3,191301,705129
2014049090,1,1,4,0,,,,,35,0,170,,38,2014,12,65,4,1,4,3,8,0,3,4,1,3,3,1,1,1,1,2,9,0,0,9,6,61,612,99,99,1,177885,614443
2014049096,1,1,2,5000,2328,,9999,,,,,,20,2014,6,13,4,5,5,3,11,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,178972,662883
2014049103,1,1,2,2710,0,,9999,,,,,,11,2014,7,3,4,5,5,3,7,0,1,1,1,2,3,3,1,1,9,9,9,0,0,9,3,32,323,0,25,2,214510,713989
2014049109,1,1,2,3000,921,,17,,,,,,61,2014,8,77,4,1,5,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219779,633151
2014049120,1,1,1,166,126,261,,320001,,,,,38,2014,7,52,4,1,5,3,10,2,0,1,1,3,4,1,1,1,9,9,9,0,0,9,4,44,441,99,16,1,172153,631790
2014049122,1,1,2,6600,911,,9999,,,,,,20,2014,11,54,4,1,6,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,3,177933,658032
2014049135,1,1,1,5000,2218,2210,,140813,,,,,20,2014,5,59,4,1,5,3,2,3,0,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178442,662643
2014049142,1,2,4,0,,,,,505,0,366,,41,2014,11,69,4,5,3,3,3,2,0,4,1,2,3,10,1,1,9,9,9,0,0,9,7,73,999,99,99,1,215802,668421
2014049145,1,1,2,9500,216,,9999,,,,,,11,2014,5,55,4,1,6,3,2,1,0,1,3,0,5,11,9,1,9,9,9,0,0,9,3,31,311,0,16,3,209514,752294
2014049147,1,1,1,5000,2145,2146,,320741,,,,,20,2014,6,35,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177369,661016
2014049158,1,1,1,6300,203,222,,150007,,,,,20,2014,9,81,4,5,5,3,4,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,512,0,15,1,182730,664166
2014049159,1,1,2,6800,,,9999,,,,,,11,2014,12,7,4,5,2,3,4,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,3,31,311,0,15,2,210473,745511
